FL-experiment | INFO flwr 2024-04-29 00:13:13,688 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=True, IPFS_ON=True, NUM_CLIENTS=10, NUM_ROUNDS=10,
FL-experiment | DEBUG flwr 2024-04-29 00:22:24,362 | server.py:236 | fit_round 4 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 00:22:24,363 | server.py:65 | Start Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 00:22:24,363 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 00:22:24,615 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmUH1TuJqFGzB46UphUBeuVNsAPhs8ySxyVptVxYf6YHUS
FL-experiment | DEBUG flwr 2024-04-29 00:22:25,237 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmPQw6HVRc2Tdt48FBjf6SDmqBbgs8K31vdiT9qNii1S9M
FL-experiment | DEBUG flwr 2024-04-29 00:22:30,289 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmaU5oDCLwtQ8QgaKxUiJhTTHCorR4yH6ZHSTrkRKGsre2
FL-experiment | DEBUG flwr 2024-04-29 00:22:35,140 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmPbmLaoRvPchcF2kan9P7Amw1oTR4AbTQP6LeVhEieBiQ
FL-experiment | DEBUG flwr 2024-04-29 00:22:40,283 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmVEqWoirvjsm8oxs8FK9QoCzhyU28Dc1kwt6CiHy5FPU8
FL-experiment | DEBUG flwr 2024-04-29 00:22:45,257 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmS2gfTun6bKK4ywz1hHHmDBGNaAHbeHbwiv2XeTFo8efK
FL-experiment | DEBUG flwr 2024-04-29 00:22:50,261 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmXMWCyGzpghoF7HYjJk2SACoymPQ4ezbTwGdDnZLL2AmM
FL-experiment | DEBUG flwr 2024-04-29 00:22:55,179 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmZ8wAHBEzQE8qEZ6ozQuENRNEPfaHsfbN2wtndBht5dLa
FL-experiment | DEBUG flwr 2024-04-29 00:23:00,301 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmZHiK9DKFdSgxit7V3kxUmjFeM5Ka4GG2Qot5KUeEPmHW
FL-experiment | DEBUG flwr 2024-04-29 00:23:05,302 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmeM8JXZ7Qbnfq1MR1K2medSutLcjSJQqvsm4L9Uvqqk4Y
FL-experiment | INFO flwr 2024-04-29 00:23:10,036 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 00:23:10,052 | server.py:86 | Start saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 00:23:10,301 | server.py:95 | File: storage/aggregated_model_1deeb91b-9039-4fcc-b1e3-efd7401aec46.pkl IPFS file hash: Qmb737KgG48Xpoj59yNUngV8Au7WKknYM6D239fY6t5a7L
FL-experiment | INFO flwr 2024-04-29 00:23:10,302 | server.py:98 | Done saving aggregated model to storage (round=4)
FL-experiment | DEBUG flwr 2024-04-29 00:23:10,303 | server.py:173 | evaluate_round 4: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 00:23:14,058 | server.py:187 | evaluate_round 4 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 00:23:14,058 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-29 00:23:14,058 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-29 00:23:14,058 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.47741}, Aggregated loss: 454.64728088378905, IPFS hash: Qmb737KgG48Xpoj59yNUngV8Au7WKknYM6D239fY6t5a7L
FL-experiment | INFO flwr 2024-04-29 00:23:14,058 | server.py:126 | Start setting aggregated model to the blockchain round=4
FL-experiment | INFO flwr 2024-04-29 00:24:00,157 | server.py:129 | Done setting aggregated model to the blockchain round=4
FL-experiment | INFO flwr 2024-04-29 00:24:00,159 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-29 00:24:00,159 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-29 00:24:00,159 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-29 00:24:00,159 | server.py:222 | fit_round 5: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 00:24:00,165 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 00:24:00,167 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 00:24:00,167 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 00:24:00,169 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 00:24:00,170 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 00:24:00,170 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 00:24:00,171 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 00:24:00,172 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 00:24:00,173 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 00:24:00,173 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 00:24:46,125 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 00:24:46,277 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 00:24:46,326 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 00:24:46,386 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 00:24:46,543 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 00:24:46,601 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 00:24:46,669 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 00:24:46,742 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 00:24:46,813 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 00:24:46,908 | client.py:149 | Done Training client=5
FL-experiment | DEBUG flwr 2024-04-29 00:24:46,910 | server.py:236 | fit_round 5 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 00:24:46,910 | server.py:65 | Start Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 00:24:46,910 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 00:24:47,159 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmYU6Th79mgB8VAoXpqkZsKJ5JSsRBkiYmtRLbQyC57RbG
FL-experiment | DEBUG flwr 2024-04-29 00:24:50,464 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmYZZLknEApF3ALokzrBGoqwsBhDEgB7mzykHSugHzTqhh
FL-experiment | DEBUG flwr 2024-04-29 00:24:55,503 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmTWYaFsu4DYcEmRBv9sQK4mDccfP9Tg9FLJfTcs4gG1fa
FL-experiment | DEBUG flwr 2024-04-29 00:25:00,504 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmThapYh9WTLJgANWkWc4Xcf2F5bEhRVWii7og943nGsPg
FL-experiment | DEBUG flwr 2024-04-29 00:25:05,577 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmWe5V7NscYEZGJpkQqr62epNyJVWqWzQRD8PaK6z3ZKDQ
FL-experiment | DEBUG flwr 2024-04-29 00:25:10,520 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmWkiJyr58CbmuK8cbGVPwgaC6GDJJhehfeb3M8DKF8Xh7
FL-experiment | DEBUG flwr 2024-04-29 00:25:15,551 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmcCnedp9qGhX1mA2cniWsdA1BLmCkMc8SmLov8dSC1oQn
FL-experiment | DEBUG flwr 2024-04-29 00:25:20,645 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmbMCA8bPsU2P5gFP5Muvb3s5EYe5zmxJQkG3fnmvxtmc1
FL-experiment | DEBUG flwr 2024-04-29 00:25:25,560 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmTdib9FpZqTvUmMt5uHUUVjHEEf8Fc7DM6MbQNmzxBSzm
FL-experiment | DEBUG flwr 2024-04-29 00:25:30,565 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmfRapfzBUiqRpWHDsVt4EmHZBk7yrCNQqDNrsfV2NUn57
FL-experiment | INFO flwr 2024-04-29 00:25:35,332 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 00:25:35,346 | server.py:86 | Start saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 00:25:35,606 | server.py:95 | File: storage/aggregated_model_eca5d4c4-9b48-4446-9f2a-6e3c51c1f9ba.pkl IPFS file hash: QmcKcVEc2ZK52VJ5z4QxsPfqZmJ3ywfRmNHVELvTTXj1j6
FL-experiment | INFO flwr 2024-04-29 00:25:35,606 | server.py:98 | Done saving aggregated model to storage (round=5)
FL-experiment | DEBUG flwr 2024-04-29 00:25:35,607 | server.py:173 | evaluate_round 5: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 00:25:39,089 | server.py:187 | evaluate_round 5 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 00:25:39,089 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-29 00:25:39,089 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-29 00:25:39,110 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.509}, Aggregated loss: 428.4462615966797, IPFS hash: QmcKcVEc2ZK52VJ5z4QxsPfqZmJ3ywfRmNHVELvTTXj1j6
FL-experiment | INFO flwr 2024-04-29 00:25:39,110 | server.py:126 | Start setting aggregated model to the blockchain round=5
FL-experiment | INFO flwr 2024-04-29 00:26:25,491 | server.py:129 | Done setting aggregated model to the blockchain round=5
FL-experiment | INFO flwr 2024-04-29 00:26:25,492 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-29 00:26:25,492 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-29 00:26:25,492 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-29 00:26:25,492 | server.py:222 | fit_round 6: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 00:26:25,496 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 00:26:25,496 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 00:26:25,497 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 00:26:25,497 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 00:26:25,498 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 00:26:25,499 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 00:26:25,499 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 00:26:25,500 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 00:26:25,501 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 00:26:25,501 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 00:27:11,539 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 00:27:11,594 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 00:27:11,597 | client.py:149 | Done Training client=5
FL-experiment | INFO flwr 2024-04-29 00:27:11,725 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 00:27:11,858 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 00:27:11,874 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 00:27:12,047 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 00:27:12,148 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 00:27:12,165 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 00:27:12,251 | client.py:149 | Done Training client=7
FL-experiment | DEBUG flwr 2024-04-29 00:27:12,252 | server.py:236 | fit_round 6 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 00:27:12,252 | server.py:65 | Start Aggregating round=6
FL-experiment | INFO flwr 2024-04-29 00:27:12,252 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 00:27:12,500 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmeQGRVHigGqgtavtmKBev6CLGeUHzNzvF7G787JP7TtcU
FL-experiment | DEBUG flwr 2024-04-29 00:27:15,717 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmT8ap1fgki1k1M2YUSgUFYtPhm1rsQahg66k3EQmvQTZV
FL-experiment | DEBUG flwr 2024-04-29 00:27:20,779 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmU6qoyMsyRvmoihgFsPvj17CAbqjQrMTrzM2Y7JPQGpic
FL-experiment | DEBUG flwr 2024-04-29 00:27:25,801 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmZL5i8AoC1yNJG3PR8PWaxQU311FujcnH3j4p1KF82wy7
FL-experiment | DEBUG flwr 2024-04-29 00:27:30,889 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: Qmar3W7GBJNkiHppyVq531hQ6BQwakhAtL8XYfyLy36Xqj
FL-experiment | DEBUG flwr 2024-04-29 00:27:35,747 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmbTc1WnQXhkH5vggaJeAFMCPiRECkRFefcxiXnSgb8rcd
FL-experiment | DEBUG flwr 2024-04-29 00:27:40,903 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmRaC1UTMcZ4LFdsDmoYTUvxErTVrmUTCNnqi5xdebYtPm
FL-experiment | DEBUG flwr 2024-04-29 00:27:45,760 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmZVQKjy3deU9Jr4QSTGc7zwGuRQbxkHH1iPwRVY8QKvQY
FL-experiment | DEBUG flwr 2024-04-29 00:27:50,893 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmNZV5dwJhaxKDh2qTdz6Zr9xkFedKJUU5xukFJHv5CPYJ
FL-experiment | DEBUG flwr 2024-04-29 00:27:55,823 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmRf32ig2PE5xtGcME9pQW1Fd3PBaPUKmCw1548KgCH6xm
FL-experiment | INFO flwr 2024-04-29 00:28:00,599 | server.py:79 | Done setting weights to the blockchain
FL-experiment | INFO flwr 2024-04-29 00:28:00,615 | server.py:86 | Start saving aggregated model to storage (round=6)
FL-experiment | DEBUG flwr 2024-04-29 00:28:00,845 | server.py:95 | File: storage/aggregated_model_e977bc65-409e-4d7b-87b0-e7cb30ef85d1.pkl IPFS file hash: QmbCyfSpqwifavkHN3FV82cEJ1efMVMfSTdE7Zw54jSLoR
FL-experiment | INFO flwr 2024-04-29 00:28:00,846 | server.py:98 | Done saving aggregated model to storage (round=6)
FL-experiment | DEBUG flwr 2024-04-29 00:28:00,847 | server.py:173 | evaluate_round 6: strategy sampled 10 clients (out of 10)
FL-experiment | DEBUG flwr 2024-04-29 00:28:04,252 | server.py:187 | evaluate_round 6 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 00:28:04,252 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-29 00:28:04,252 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-29 00:28:04,252 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.53885}, Aggregated loss: 405.0177795410156, IPFS hash: QmbCyfSpqwifavkHN3FV82cEJ1efMVMfSTdE7Zw54jSLoR
FL-experiment | INFO flwr 2024-04-29 00:28:04,253 | server.py:126 | Start setting aggregated model to the blockchain round=6
FL-experiment | INFO flwr 2024-04-29 00:28:50,799 | server.py:129 | Done setting aggregated model to the blockchain round=6
FL-experiment | INFO flwr 2024-04-29 00:28:50,801 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-29 00:28:50,801 | server.py:132 | Done Round=6
FL-experiment | INFO flwr 2024-04-29 00:28:50,801 | server.py:134 | Start Round=7
FL-experiment | DEBUG flwr 2024-04-29 00:28:50,801 | server.py:222 | fit_round 7: strategy sampled 10 clients (out of 10)
FL-experiment | INFO flwr 2024-04-29 00:28:50,807 | client.py:128 | Start Training client=2
FL-experiment | INFO flwr 2024-04-29 00:28:50,807 | client.py:128 | Start Training client=8
FL-experiment | INFO flwr 2024-04-29 00:28:50,809 | client.py:128 | Start Training client=9
FL-experiment | INFO flwr 2024-04-29 00:28:50,810 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-29 00:28:50,811 | client.py:128 | Start Training client=7
FL-experiment | INFO flwr 2024-04-29 00:28:50,812 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-29 00:28:50,812 | client.py:128 | Start Training client=4
FL-experiment | INFO flwr 2024-04-29 00:28:50,813 | client.py:128 | Start Training client=5
FL-experiment | INFO flwr 2024-04-29 00:28:50,814 | client.py:128 | Start Training client=6
FL-experiment | INFO flwr 2024-04-29 00:28:50,814 | client.py:128 | Start Training client=3
FL-experiment | INFO flwr 2024-04-29 00:29:35,019 | client.py:149 | Done Training client=3
FL-experiment | INFO flwr 2024-04-29 00:29:35,503 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-29 00:29:35,531 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-29 00:29:35,654 | client.py:149 | Done Training client=9
FL-experiment | INFO flwr 2024-04-29 00:29:35,792 | client.py:149 | Done Training client=4
FL-experiment | INFO flwr 2024-04-29 00:29:35,852 | client.py:149 | Done Training client=2
FL-experiment | INFO flwr 2024-04-29 00:29:35,978 | client.py:149 | Done Training client=8
FL-experiment | INFO flwr 2024-04-29 00:29:36,104 | client.py:149 | Done Training client=6
FL-experiment | INFO flwr 2024-04-29 00:29:36,208 | client.py:149 | Done Training client=7
FL-experiment | INFO flwr 2024-04-29 00:29:36,274 | client.py:149 | Done Training client=5
FL-experiment | DEBUG flwr 2024-04-29 00:29:36,276 | server.py:236 | fit_round 7 received 10 results and 0 failures
FL-experiment | INFO flwr 2024-04-29 00:29:36,276 | server.py:65 | Start Aggregating round=7
FL-experiment | INFO flwr 2024-04-29 00:29:36,276 | server.py:68 | Start setting weights to the blockchain
FL-experiment | DEBUG flwr 2024-04-29 00:29:36,486 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmUgpe6aLiR5z3DKSC8pRgjpmtmYXHEWTMaRuWR1exNKFb
FL-experiment | DEBUG flwr 2024-04-29 00:29:41,053 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmeT3zgngDpeKe1AwkQXrwSJqJWtsjy6qxpFUtmBSmy44p
FL-experiment | DEBUG flwr 2024-04-29 00:29:46,036 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmWJKR13ygs5YKaNeiU46JFRFbTVLSLMKXzA93nRNX2YRa
FL-experiment | DEBUG flwr 2024-04-29 00:29:51,024 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmaXqFrdoeWHTE5RzDwiWW4k3hRKbRTv9EhbactVSNGV5M
FL-experiment | DEBUG flwr 2024-04-29 00:29:56,132 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmdVs8t3UsyMNdLhoZ8G6fbPkM8P7XzQtCtRR1eo5RGbCo
FL-experiment | DEBUG flwr 2024-04-29 00:30:01,137 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: Qmb5547NTk2CEkc9pYvu4gvsL7wwrv54siFCEnEaVCta1b
FL-experiment | DEBUG flwr 2024-04-29 00:30:06,156 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: QmXSwcKCaHo8XwrXSmStidia7YB3JTNEUkYmkdH1uzRqg6
FL-experiment | DEBUG flwr 2024-04-29 00:30:11,087 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: Qma8eqVnezRuVro5ugvTNbvg5PZ7aMUCgQt1NTKXTvVjq8
FL-experiment | DEBUG flwr 2024-04-29 00:30:16,078 | server.py:76 | File: storage/init_model_bc6d387b-28e9-4752-8aa0-44d34ed80b1e.pkl IPFS file hash: Qme3Xx95GR61FGKNtNeqHD9s7zyL366on1kELmJUS8RxpV
