FL-experiment | INFO flwr 2024-04-23 00:47:36,742 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=5,
FL-experiment | DEBUG flwr 2024-04-23 01:06:22,358 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.3576}, Aggregated loss: 549.6442565917969, IPFS hash: storage/aggregated_model_a29a4143-5a03-45b9-9fb4-1adcee57e1db.pkl
FL-experiment | INFO flwr 2024-04-23 01:06:22,358 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:06:22,358 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:06:22,358 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:06:22,358 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:06:22,361 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:06:22,361 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:06:41,483 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:06:41,508 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:06:41,509 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:06:41,509 | server.py:65 | Start Aggregating round=3
FL-experiment | DEBUG flwr 2024-04-23 01:06:41,513 | server.py:173 | evaluate_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:06:43,338 | server.py:187 | evaluate_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:06:43,338 | server.py:105 | Start evaluating fit round=3
FL-experiment | INFO flwr 2024-04-23 01:06:43,338 | server.py:107 | Done Evaluating fit round=3
FL-experiment | DEBUG flwr 2024-04-23 01:06:43,338 | server.py:108 | Round: 3, Aggregated accuracy: {'accuracy': 0.4252}, Aggregated loss: 485.9499206542969, IPFS hash: storage/aggregated_model_50d55042-a333-48c2-82d6-5275bcccfcf1.pkl
FL-experiment | INFO flwr 2024-04-23 01:06:43,338 | server.py:131 | Done Aggregating round=3
FL-experiment | INFO flwr 2024-04-23 01:06:43,338 | server.py:132 | Done Round=3
FL-experiment | INFO flwr 2024-04-23 01:06:43,338 | server.py:134 | Start Round=4
FL-experiment | DEBUG flwr 2024-04-23 01:06:43,338 | server.py:222 | fit_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:06:43,341 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:06:43,341 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:07:02,777 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:07:02,840 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:07:02,841 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:07:02,841 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:07:02,846 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:07:04,732 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:07:04,733 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:07:04,733 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:07:04,733 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.46765}, Aggregated loss: 457.8024444580078, IPFS hash: storage/aggregated_model_19b6dc5d-0699-4ba1-ab4f-972b81f81301.pkl
FL-experiment | INFO flwr 2024-04-23 01:07:04,733 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:07:04,733 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:07:04,733 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:07:04,733 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:07:04,736 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:07:04,736 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:07:24,228 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:07:24,228 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:07:24,230 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:07:24,230 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:07:24,233 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:07:26,086 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:07:26,086 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:07:26,086 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:07:26,086 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.49835}, Aggregated loss: 432.2578582763672, IPFS hash: storage/aggregated_model_d321c778-1d7c-432b-ac9c-d9d889c5c0f0.pkl
FL-experiment | INFO flwr 2024-04-23 01:07:26,086 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:07:26,086 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:07:26,086 | server.py:153 | FL finished in 107.378340083
FL-experiment | INFO flwr 2024-04-23 01:07:26,086 | app.py:226 | app_fit: losses_distributed [(1, 660.2726135253906), (2, 549.6442565917969), (3, 485.9499206542969), (4, 457.8024444580078), (5, 432.2578582763672)]
FL-experiment | INFO flwr 2024-04-23 01:07:26,086 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:07:26,086 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.23705), (2, 0.3576), (3, 0.4252), (4, 0.46765), (5, 0.49835)]}
FL-experiment | INFO flwr 2024-04-23 01:07:26,087 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:07:26,087 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:07:26,089 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:07:26,089 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:07:26,089 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:07:26,089 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:07:26,553 | main.py:64 | Done Experiment
