FL-experiment | INFO flwr 2024-04-23 01:08:45,939 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:13:56,468 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:13:56,494 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:13:56,495 | server.py:236 | fit_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:13:56,496 | server.py:65 | Start Aggregating round=4
FL-experiment | DEBUG flwr 2024-04-23 01:13:56,498 | server.py:173 | evaluate_round 4: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:13:58,358 | server.py:187 | evaluate_round 4 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:13:58,359 | server.py:105 | Start evaluating fit round=4
FL-experiment | INFO flwr 2024-04-23 01:13:58,359 | server.py:107 | Done Evaluating fit round=4
FL-experiment | DEBUG flwr 2024-04-23 01:13:58,359 | server.py:108 | Round: 4, Aggregated accuracy: {'accuracy': 0.4459}, Aggregated loss: 470.03208923339844, IPFS hash: storage/aggregated_model_23775d35-d5a7-4041-8f5b-bf21b550a5eb.pkl
FL-experiment | INFO flwr 2024-04-23 01:13:58,359 | server.py:131 | Done Aggregating round=4
FL-experiment | INFO flwr 2024-04-23 01:13:58,359 | server.py:132 | Done Round=4
FL-experiment | INFO flwr 2024-04-23 01:13:58,359 | server.py:134 | Start Round=5
FL-experiment | DEBUG flwr 2024-04-23 01:13:58,359 | server.py:222 | fit_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:13:58,361 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:13:58,362 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:14:17,466 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:14:17,543 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:14:17,544 | server.py:236 | fit_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:14:17,544 | server.py:65 | Start Aggregating round=5
FL-experiment | DEBUG flwr 2024-04-23 01:14:17,546 | server.py:173 | evaluate_round 5: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:14:19,440 | server.py:187 | evaluate_round 5 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:14:19,440 | server.py:105 | Start evaluating fit round=5
FL-experiment | INFO flwr 2024-04-23 01:14:19,440 | server.py:107 | Done Evaluating fit round=5
FL-experiment | DEBUG flwr 2024-04-23 01:14:19,440 | server.py:108 | Round: 5, Aggregated accuracy: {'accuracy': 0.49825}, Aggregated loss: 438.80322265625, IPFS hash: storage/aggregated_model_b0dae4b8-5546-48ee-b98a-0aa88c9acd1a.pkl
FL-experiment | INFO flwr 2024-04-23 01:14:19,440 | server.py:131 | Done Aggregating round=5
FL-experiment | INFO flwr 2024-04-23 01:14:19,440 | server.py:132 | Done Round=5
FL-experiment | INFO flwr 2024-04-23 01:14:19,440 | server.py:134 | Start Round=6
FL-experiment | DEBUG flwr 2024-04-23 01:14:19,440 | server.py:222 | fit_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:14:19,443 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:14:19,443 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:14:38,773 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:14:38,874 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:14:38,875 | server.py:236 | fit_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:14:38,875 | server.py:65 | Start Aggregating round=6
FL-experiment | DEBUG flwr 2024-04-23 01:14:38,879 | server.py:173 | evaluate_round 6: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:14:40,795 | server.py:187 | evaluate_round 6 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:14:40,795 | server.py:105 | Start evaluating fit round=6
FL-experiment | INFO flwr 2024-04-23 01:14:40,795 | server.py:107 | Done Evaluating fit round=6
FL-experiment | DEBUG flwr 2024-04-23 01:14:40,795 | server.py:108 | Round: 6, Aggregated accuracy: {'accuracy': 0.5216}, Aggregated loss: 418.7677764892578, IPFS hash: storage/aggregated_model_97bc8e36-4bb6-4884-b3b3-ce97c55d515c.pkl
FL-experiment | INFO flwr 2024-04-23 01:14:40,795 | server.py:131 | Done Aggregating round=6
FL-experiment | INFO flwr 2024-04-23 01:14:40,796 | server.py:132 | Done Round=6
FL-experiment | INFO flwr 2024-04-23 01:14:40,796 | server.py:134 | Start Round=7
FL-experiment | DEBUG flwr 2024-04-23 01:14:40,796 | server.py:222 | fit_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:14:40,798 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:14:40,798 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:15:00,080 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:15:00,106 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:15:00,107 | server.py:236 | fit_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:15:00,107 | server.py:65 | Start Aggregating round=7
FL-experiment | DEBUG flwr 2024-04-23 01:15:00,110 | server.py:173 | evaluate_round 7: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:15:01,985 | server.py:187 | evaluate_round 7 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:15:01,986 | server.py:105 | Start evaluating fit round=7
FL-experiment | INFO flwr 2024-04-23 01:15:01,986 | server.py:107 | Done Evaluating fit round=7
FL-experiment | DEBUG flwr 2024-04-23 01:15:01,986 | server.py:108 | Round: 7, Aggregated accuracy: {'accuracy': 0.5479}, Aggregated loss: 395.64784240722656, IPFS hash: storage/aggregated_model_3ad71766-c178-4eec-a9c8-d8e64eeac090.pkl
FL-experiment | INFO flwr 2024-04-23 01:15:01,986 | server.py:131 | Done Aggregating round=7
FL-experiment | INFO flwr 2024-04-23 01:15:01,986 | server.py:132 | Done Round=7
FL-experiment | INFO flwr 2024-04-23 01:15:01,986 | server.py:134 | Start Round=8
FL-experiment | DEBUG flwr 2024-04-23 01:15:01,986 | server.py:222 | fit_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:15:01,989 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:15:01,989 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:15:21,681 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:15:21,998 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:15:22,000 | server.py:236 | fit_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:15:22,000 | server.py:65 | Start Aggregating round=8
FL-experiment | DEBUG flwr 2024-04-23 01:15:22,003 | server.py:173 | evaluate_round 8: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:15:23,867 | server.py:187 | evaluate_round 8 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:15:23,867 | server.py:105 | Start evaluating fit round=8
FL-experiment | INFO flwr 2024-04-23 01:15:23,867 | server.py:107 | Done Evaluating fit round=8
FL-experiment | DEBUG flwr 2024-04-23 01:15:23,867 | server.py:108 | Round: 8, Aggregated accuracy: {'accuracy': 0.5673}, Aggregated loss: 378.6276550292969, IPFS hash: storage/aggregated_model_64f876f8-7f48-4a47-8c2d-f7e4e0dae78e.pkl
FL-experiment | INFO flwr 2024-04-23 01:15:23,867 | server.py:131 | Done Aggregating round=8
FL-experiment | INFO flwr 2024-04-23 01:15:23,867 | server.py:132 | Done Round=8
FL-experiment | INFO flwr 2024-04-23 01:15:23,867 | server.py:134 | Start Round=9
FL-experiment | DEBUG flwr 2024-04-23 01:15:23,867 | server.py:222 | fit_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:15:23,869 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:15:23,870 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:15:42,811 | client.py:149 | Done Training client=0
FL-experiment | INFO flwr 2024-04-23 01:15:43,213 | client.py:149 | Done Training client=1
FL-experiment | DEBUG flwr 2024-04-23 01:15:43,214 | server.py:236 | fit_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:15:43,214 | server.py:65 | Start Aggregating round=9
FL-experiment | DEBUG flwr 2024-04-23 01:15:43,217 | server.py:173 | evaluate_round 9: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:15:44,992 | server.py:187 | evaluate_round 9 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:15:44,992 | server.py:105 | Start evaluating fit round=9
FL-experiment | INFO flwr 2024-04-23 01:15:44,992 | server.py:107 | Done Evaluating fit round=9
FL-experiment | DEBUG flwr 2024-04-23 01:15:44,992 | server.py:108 | Round: 9, Aggregated accuracy: {'accuracy': 0.5855}, Aggregated loss: 366.16233825683594, IPFS hash: storage/aggregated_model_73903d6c-eefb-4a43-b2f5-876e3e65e4dd.pkl
FL-experiment | INFO flwr 2024-04-23 01:15:44,992 | server.py:131 | Done Aggregating round=9
FL-experiment | INFO flwr 2024-04-23 01:15:44,992 | server.py:132 | Done Round=9
FL-experiment | INFO flwr 2024-04-23 01:15:44,992 | server.py:134 | Start Round=10
FL-experiment | DEBUG flwr 2024-04-23 01:15:44,992 | server.py:222 | fit_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:15:44,995 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:15:44,995 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:16:03,643 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:16:03,655 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:16:03,656 | server.py:236 | fit_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:16:03,656 | server.py:65 | Start Aggregating round=10
FL-experiment | DEBUG flwr 2024-04-23 01:16:03,658 | server.py:173 | evaluate_round 10: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:16:05,437 | server.py:187 | evaluate_round 10 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:16:05,437 | server.py:105 | Start evaluating fit round=10
FL-experiment | INFO flwr 2024-04-23 01:16:05,437 | server.py:107 | Done Evaluating fit round=10
FL-experiment | DEBUG flwr 2024-04-23 01:16:05,437 | server.py:108 | Round: 10, Aggregated accuracy: {'accuracy': 0.6043}, Aggregated loss: 351.43707275390625, IPFS hash: storage/aggregated_model_c15216ba-ff4f-41f2-af85-2585957f852a.pkl
FL-experiment | INFO flwr 2024-04-23 01:16:05,437 | server.py:131 | Done Aggregating round=10
FL-experiment | INFO flwr 2024-04-23 01:16:05,437 | server.py:132 | Done Round=10
FL-experiment | INFO flwr 2024-04-23 01:16:05,437 | server.py:153 | FL finished in 212.72964825
FL-experiment | INFO flwr 2024-04-23 01:16:05,437 | app.py:226 | app_fit: losses_distributed [(1, 653.5889587402344), (2, 568.7774963378906), (3, 499.53631591796875), (4, 470.03208923339844), (5, 438.80322265625), (6, 418.7677764892578), (7, 395.64784240722656), (8, 378.6276550292969), (9, 366.16233825683594), (10, 351.43707275390625)]
FL-experiment | INFO flwr 2024-04-23 01:16:05,438 | app.py:227 | app_fit: metrics_distributed_fit {}
FL-experiment | INFO flwr 2024-04-23 01:16:05,438 | app.py:228 | app_fit: metrics_distributed {'accuracy': [(1, 0.2381), (2, 0.33715), (3, 0.41155), (4, 0.4459), (5, 0.49825), (6, 0.5216), (7, 0.5479), (8, 0.5673), (9, 0.5855), (10, 0.6043)]}
FL-experiment | INFO flwr 2024-04-23 01:16:05,438 | app.py:229 | app_fit: losses_centralized []
FL-experiment | INFO flwr 2024-04-23 01:16:05,438 | app.py:230 | app_fit: metrics_centralized {}
FL-experiment | DEBUG flwr 2024-04-23 01:16:05,440 | connection.py:141 | gRPC channel closed
FL-experiment | DEBUG flwr 2024-04-23 01:16:05,440 | connection.py:141 | gRPC channel closed
FL-experiment | INFO flwr 2024-04-23 01:16:05,440 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:16:05,440 | app.py:304 | Disconnect and shut down
FL-experiment | INFO flwr 2024-04-23 01:16:05,949 | main.py:64 | Done Experiment
FL-experiment | INFO flwr 2024-04-23 01:16:06,381 | main.py:43 | Config: INCENTIVES_ON=False, BCFL=False, IPFS_ON=False, NUM_CLIENTS=2, NUM_ROUNDS=10,
FL-experiment | INFO flwr 2024-04-23 01:16:06,381 | main.py:44 | Start Experiment
FL-experiment | INFO flwr 2024-04-23 01:16:07,996 | server.py:38 | Start Round=1
FL-experiment | INFO flwr 2024-04-23 01:16:07,996 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL-experiment | INFO flwr 2024-04-23 01:16:08,014 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL-experiment | INFO flwr 2024-04-23 01:16:08,014 | server.py:89 | Initializing global parameters
FL-experiment | INFO flwr 2024-04-23 01:16:08,014 | server.py:276 | Requesting initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:16:15,741 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:16:15,741 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:16:15,743 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:16:15,743 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | INFO flwr 2024-04-23 01:16:15,751 | server.py:280 | Received initial parameters from one random client
FL-experiment | INFO flwr 2024-04-23 01:16:15,751 | server.py:91 | Evaluating initial parameters
FL-experiment | INFO flwr 2024-04-23 01:16:15,751 | server.py:104 | FL starting
FL-experiment | INFO flwr 2024-04-23 01:16:16,188 | grpc.py:52 | Opened insecure gRPC connection (no certificates were passed)
FL-experiment | DEBUG flwr 2024-04-23 01:16:16,189 | connection.py:42 | ChannelConnectivity.IDLE
FL-experiment | DEBUG flwr 2024-04-23 01:16:16,190 | connection.py:42 | ChannelConnectivity.CONNECTING
FL-experiment | DEBUG flwr 2024-04-23 01:16:16,191 | connection.py:42 | ChannelConnectivity.READY
FL-experiment | DEBUG flwr 2024-04-23 01:16:16,191 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:16:16,193 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:16:16,202 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:16:35,218 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:16:35,218 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:16:35,219 | server.py:236 | fit_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:16:35,220 | server.py:65 | Start Aggregating round=1
FL-experiment | WARNING flwr 2024-04-23 01:16:35,222 | fedavg.py:242 | No fit_metrics_aggregation_fn provided
FL-experiment | DEBUG flwr 2024-04-23 01:16:35,223 | server.py:173 | evaluate_round 1: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:16:37,059 | server.py:187 | evaluate_round 1 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:16:37,059 | server.py:105 | Start evaluating fit round=1
FL-experiment | INFO flwr 2024-04-23 01:16:37,059 | server.py:107 | Done Evaluating fit round=1
FL-experiment | DEBUG flwr 2024-04-23 01:16:37,059 | server.py:108 | Round: 1, Aggregated accuracy: {'accuracy': 0.2221}, Aggregated loss: 667.1516723632812, IPFS hash: storage/aggregated_model_d7f4b688-755e-43d2-a811-3ea817a32e53.pkl
FL-experiment | INFO flwr 2024-04-23 01:16:37,059 | server.py:131 | Done Aggregating round=1
FL-experiment | INFO flwr 2024-04-23 01:16:37,059 | server.py:132 | Done Round=1
FL-experiment | INFO flwr 2024-04-23 01:16:37,059 | server.py:134 | Start Round=2
FL-experiment | DEBUG flwr 2024-04-23 01:16:37,059 | server.py:222 | fit_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:16:37,062 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:16:37,062 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:16:55,923 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:16:55,935 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:16:55,937 | server.py:236 | fit_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:16:55,937 | server.py:65 | Start Aggregating round=2
FL-experiment | DEBUG flwr 2024-04-23 01:16:55,940 | server.py:173 | evaluate_round 2: strategy sampled 2 clients (out of 2)
FL-experiment | DEBUG flwr 2024-04-23 01:16:57,788 | server.py:187 | evaluate_round 2 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:16:57,789 | server.py:105 | Start evaluating fit round=2
FL-experiment | INFO flwr 2024-04-23 01:16:57,789 | server.py:107 | Done Evaluating fit round=2
FL-experiment | DEBUG flwr 2024-04-23 01:16:57,789 | server.py:108 | Round: 2, Aggregated accuracy: {'accuracy': 0.35915}, Aggregated loss: 549.9121704101562, IPFS hash: storage/aggregated_model_70348a79-dabb-4d42-96a6-0781bc614977.pkl
FL-experiment | INFO flwr 2024-04-23 01:16:57,789 | server.py:131 | Done Aggregating round=2
FL-experiment | INFO flwr 2024-04-23 01:16:57,789 | server.py:132 | Done Round=2
FL-experiment | INFO flwr 2024-04-23 01:16:57,789 | server.py:134 | Start Round=3
FL-experiment | DEBUG flwr 2024-04-23 01:16:57,789 | server.py:222 | fit_round 3: strategy sampled 2 clients (out of 2)
FL-experiment | INFO flwr 2024-04-23 01:16:57,792 | client.py:128 | Start Training client=1
FL-experiment | INFO flwr 2024-04-23 01:16:57,792 | client.py:128 | Start Training client=0
FL-experiment | INFO flwr 2024-04-23 01:17:16,717 | client.py:149 | Done Training client=1
FL-experiment | INFO flwr 2024-04-23 01:17:16,795 | client.py:149 | Done Training client=0
FL-experiment | DEBUG flwr 2024-04-23 01:17:16,796 | server.py:236 | fit_round 3 received 2 results and 0 failures
FL-experiment | INFO flwr 2024-04-23 01:17:16,796 | server.py:65 | Start Aggregating round=3
